"account_id";"district_id";"frequency";"date"
1717;67;"MONTHLY FEE";971202
1960;31;"MONTHLY FEE";971204
1049;18;"MONTHLY FEE";971204
2918;15;"FEE AFTER TRANSACTION";971205
4140;28;"MONTHLY FEE";971205
21;54;"MONTHLY FEE";971206
1650;39;"MONTHLY FEE";971206
800;11;"MONTHLY FEE";971206
3415;75;"MONTHLY FEE";971206
3722;76;"MONTHLY FEE";971207
736;75;"MONTHLY FEE";971207
2787;1;"MONTHLY FEE";971207
673;31;"MONTHLY FEE";971208
3406;53;"MONTHLY FEE";971208
2796;5;"WEEKLY FEE";971208
2775;30;"MONTHLY FEE";971208
276;38;"MONTHLY FEE";971208
315;45;"MONTHLY FEE";971208
1072;65;"MONTHLY FEE";971209
1156;59;"MONTHLY FEE";971209
3836;68;"MONTHLY FEE";971209
3013;73;"MONTHLY FEE";971209
3033;69;"MONTHLY FEE";971210
3174;65;"MONTHLY FEE";971210
134;34;"MONTHLY FEE";971210
1229;46;"MONTHLY FEE";971210
3209;45;"MONTHLY FEE";971210
2820;36;"MONTHLY FEE";971211
938;70;"MONTHLY FEE";971213
3501;36;"MONTHLY FEE";971213
3616;50;"MONTHLY FEE";971215
3911;32;"MONTHLY FEE";971216
3992;43;"MONTHLY FEE";971216
579;1;"MONTHLY FEE";971216
2892;64;"MONTHLY FEE";971216
1186;64;"MONTHLY FEE";971217
2440;19;"MONTHLY FEE";971218
2791;25;"MONTHLY FEE";971219
3169;19;"MONTHLY FEE";971219
2049;67;"MONTHLY FEE";971219
758;51;"MONTHLY FEE";971219
1177;27;"MONTHLY FEE";971220
246;65;"MONTHLY FEE";971220
1171;18;"MONTHLY FEE";971220
3187;59;"MONTHLY FEE";971220
3385;1;"MONTHLY FEE";971221
703;54;"MONTHLY FEE";971221
1318;56;"MONTHLY FEE";971222
889;43;"MONTHLY FEE";971222
4332;74;"MONTHLY FEE";971223
564;5;"MONTHLY FEE";971223
3934;6;"MONTHLY FEE";971223
1983;54;"MONTHLY FEE";971225
727;35;"MONTHLY FEE";971225
3048;74;"WEEKLY FEE";971226
3025;25;"MONTHLY FEE";971227
906;59;"MONTHLY FEE";971227
845;14;"MONTHLY FEE";971227
124;55;"MONTHLY FEE";971228
3958;59;"MONTHLY FEE";971228
777;30;"MONTHLY FEE";971228
1573;63;"MONTHLY FEE";971229
3276;1;"MONTHLY FEE";971229
